Date,Region/City-Eng,Region_ID,Day-Confirmed,Day-Deaths,Day-Recovered,Confirmed,Deaths,Recovered
5/13/2020,Tyumen region,72,75,0,6,977,6,315
5/13/2020,Udmurt republic,18,0,0,15,395,12,166
5/13/2020,Ulyanovsk region,73,46,1,30,932,5,182
5/13/2020,Khabarovsk region,27,46,0,14,1023,7,421
5/13/2020,Khanty-Mansiysk,86,43,0,26,865,6,291
5/13/2020,Chelyabinsk region,74,101,1,59,1333,5,360
5/13/2020,Chechen Republic,95,28,0,29,841,9,474
5/13/2020,Chukotka Autonomous Okrug,87,4,0,2,35,0,15
5/13/2020,Yamalo-Nenets Autonomous Okrug,89,49,0,15,1360,3,194
5/13/2020,Yaroslavl region,76,88,0,9,1363,11,207
5/14/2020,Altai region,22,39,0,35,809,3,378
5/14/2020,Amurskaya Oblast,28,12,0,6,194,1,41
5/14/2020,Arkhangelsk region,29,41,0,11,554,3,212
5/14/2020,Astrakhan region,30,45,0,29,895,7,274
5/14/2020,Belgorod region,31,52,0,41,994,8,269
5/14/2020,Bryansk region,32,82,0,78,1908,30,748
5/14/2020,Vladimir region,33,45,0,46,1504,15,149
5/14/2020,Volgograd region,34,96,0,56,1355,13,385
5/14/2020,Vologda Region,35,12,1,52,346,2,165
5/14/2020,Voronezh region,36,45,0,66,1028,12,494
5/14/2020,Jewish Autonomous Region,79,6,0,1,218,1,49
5/14/2020,Zabaykalsky Krai,75,46,0,17,432,1,157
5/14/2020,Ivanovo region,37,102,0,40,1023,12,272
5/14/2020,Irkutsk region,38,0,0,5,380,6,105
5/14/2020,Kabardino-Balkar Republic,7,73,1,16,1548,7,310
5/14/2020,Kaliningrad region,39,36,0,30,848,11,277
5/14/2020,Kaluga region,40,97,0,58,2115,19,404
5/14/2020,Kamchatka Krai,41,11,0,0,429,1,86
5/14/2020,Karachay-Cherkess Republic,9,27,0,3,588,3,128
5/14/2020,Kemerovo region,42,0,0,6,282,7,92
5/14/2020,Kirov region,43,15,0,65,911,5,404
5/14/2020,Kostroma region,44,31,0,14,433,3,142
5/14/2020,Krasnodar region,23,97,2,117,2319,24,858
5/14/2020,Krasnoyarsk region,24,21,0,33,1542,15,458
5/14/2020,Kurgan region,45,9,0,2,95,0,40
5/14/2020,Kursk region,46,76,0,30,1697,6,399
5/14/2020,Leningrad region,47,69,0,56,1775,6,558
5/14/2020,Lipetsk region,48,46,0,27,1036,3,234
5/14/2020,Magadan Region,49,1,0,7,163,3,97
5/14/2020,Moscow,77,4712,58,1821,130716,1290,23327
5/14/2020,Moscow region,50,918,14,242,24580,240,1987
5/14/2020,Murmansk region,51,21,1,91,2492,6,448
5/14/2020,Nenets Autonomous Okrug,83,0,0,3,50,0,7
5/14/2020,Nizhny Novgorod Region,52,238,2,321,5596,37,1085
5/14/2020,Novgorod region,53,15,0,12,570,6,144
5/14/2020,Novosibirsk region,54,76,0,51,1376,16,455
5/14/2020,Omsk region,55,34,0,2,389,7,70
5/14/2020,Orenburg region,56,89,0,25,1178,5,415
5/14/2020,Oryol Region,57,57,0,33,1264,10,327
5/14/2020,Penza region,58,45,0,51,924,10,548
5/14/2020,Perm,59,42,0,37,871,12,504
5/14/2020,Primorsky Krai,25,49,0,39,1057,12,307
5/14/2020,Pskov region,60,12,0,6,351,8,102
5/14/2020,Republic of Adygea,1,5,0,20,276,8,207
5/14/2020,Altai Republic,4,3,0,4,63,0,30
5/14/2020,Republic of Bashkortostan,2,88,0,52,1784,16,518
5/14/2020,The Republic of Buryatia,3,0,0,19,736,5,256
5/14/2020,The Republic of Dagestan,5,98,0,211,3095,26,1318
5/14/2020,The Republic of Ingushetia,6,39,1,0,1372,33,331
5/14/2020,Republic of Kalmykia,8,35,0,15,567,6,183
5/14/2020,The Republic of Karelia,10,12,0,6,188,1,49
5/14/2020,Komi Republic,11,8,0,30,867,16,360
5/14/2020,Republic of Crimea,82,30,0,5,239,2,86
5/14/2020,Mari El Republic,12,37,0,62,1033,7,758
5/14/2020,The Republic of Mordovia,13,34,0,60,1296,9,312
5/14/2020,The Republic of Sakha (Yakutia),14,35,0,22,687,4,211
5/14/2020,Republic of North Ossetia - Alania,15,70,0,361,1871,13,797
5/14/2020,Republic of Tatarstan,16,61,0,150,1980,6,890
5/14/2020,Tyva Republic,17,39,0,0,196,1,43
5/14/2020,The Republic of Khakassia,19,8,0,8,532,9,154
5/14/2020,Chuvash Republic,21,79,0,10,1439,8,344
5/14/2020,Rostov region,61,78,0,72,2111,25,578
5/14/2020,Ryazan Oblast,62,89,0,23,2028,7,317
5/14/2020,Samara Region,63,84,0,20,1246,9,194
5/14/2020,St. Petersburg,78,460,6,51,8945,69,1899
5/14/2020,Saratov region,64,96,0,33,1413,6,277
5/14/2020,Sakhalin region,65,2,0,3,44,0,25
5/14/2020,Sverdlovsk region,66,64,1,74,2362,4,501
5/14/2020,Sevastopol,92,2,0,21,132,2,56
5/14/2020,Smolensk region,67,36,1,15,1044,10,302
5/14/2020,Stavropol region,26,72,2,28,1248,23,408
5/14/2020,Tambov Region,68,86,0,77,1654,3,435
5/14/2020,Tver region,69,20,0,23,962,10,440
5/14/2020,Tomsk region,70,9,0,2,320,4,69
5/14/2020,Tula region,71,98,2,89,2158,16,482
5/14/2020,Tyumen region,72,41,0,8,1018,6,323
5/14/2020,Udmurt republic,18,7,0,14,402,12,180
5/14/2020,Ulyanovsk region,73,80,0,40,1012,5,222
5/14/2020,Khabarovsk region,27,51,0,30,1074,7,451
5/14/2020,Khanty-Mansiysk,86,61,0,51,926,6,342
5/14/2020,Chechen Republic,95,24,0,28,865,9,502
5/14/2020,Chukotka Autonomous Okrug,87,1,0,0,36,0,15
5/14/2020,Yamalo-Nenets Autonomous Okrug,89,73,0,4,1433,3,198
5/14/2020,Yaroslavl region,76,87,0,6,1450,11,213
5/15/2020,Altai region,22,38,0,44,847,3,422
5/15/2020,Amurskaya Oblast,28,10,0,3,204,1,44
5/15/2020,Arkhangelsk region,29,32,0,17,586,3,229
5/15/2020,Astrakhan region,30,50,0,20,945,7,294
5/15/2020,Belgorod region,31,79,1,30,1073,9,299
5/15/2020,Bryansk region,32,87,0,86,1995,30,834
5/15/2020,Vladimir region,33,88,0,0,1592,15,149
5/15/2020,Volgograd region,34,90,0,22,1445,13,407
5/15/2020,Vologda Region,35,15,0,7,361,2,172
5/15/2020,Voronezh region,36,46,0,58,1074,12,552
5/15/2020,Jewish Autonomous Region,79,4,1,11,222,2,60
5/15/2020,Zabaykalsky Krai,75,22,1,21,454,2,178
5/15/2020,Ivanovo region,37,101,1,35,1124,13,307
5/15/2020,Irkutsk region,38,119,0,12,499,6,117
5/15/2020,Kabardino-Balkar Republic,7,71,0,9,1619,7,319
5/15/2020,Kaliningrad region,39,33,0,46,881,11,323
5/15/2020,Kaluga region,40,98,0,34,2213,19,438
5/15/2020,Kamchatka Krai,41,14,0,62,443,1,148
5/15/2020,Karachay-Cherkess Republic,9,26,0,1,614,3,129
5/15/2020,Kemerovo region,42,14,0,7,296,7,99
5/15/2020,Kirov region,43,21,0,48,932,5,452
5/15/2020,Kostroma region,44,19,4,26,452,7,168
5/15/2020,Krasnodar region,23,99,0,121,2418,24,979
5/15/2020,Krasnoyarsk region,24,48,1,42,1590,16,500
5/15/2020,Kurgan region,45,8,0,3,103,0,43
5/15/2020,Kursk region,46,80,1,37,1777,7,436
5/15/2020,Leningrad region,47,66,1,35,1841,7,593
5/15/2020,Lipetsk region,48,47,0,24,1083,3,258
5/15/2020,Magadan Region,49,8,0,1,171,3,98
5/15/2020,Moscow,77,4748,68,1235,135464,1358,24562
5/15/2020,Moscow region,50,945,13,481,25525,253,2468
5/15/2020,Murmansk region,51,59,0,41,2551,6,489
5/15/2020,Nenets Autonomous Okrug,83,2,0,0,52,0,7
5/15/2020,Nizhny Novgorod Region,52,307,3,135,5903,40,1220
5/15/2020,Novgorod region,53,14,0,14,584,6,158
5/15/2020,Novosibirsk region,54,71,2,71,1447,18,526
5/15/2020,Omsk region,55,47,0,4,436,7,74
5/15/2020,Orenburg region,56,30,0,113,1208,5,528
5/15/2020,Oryol Region,57,65,0,35,1329,10,362
5/15/2020,Penza region,58,61,0,110,985,10,658
5/15/2020,Perm,59,50,1,36,921,13,540
5/15/2020,Primorsky Krai,25,53,0,33,1110,12,340
5/15/2020,Pskov region,60,16,0,10,367,8,112
5/15/2020,Republic of Adygea,1,31,0,7,307,8,214
5/15/2020,Altai Republic,4,2,0,0,65,0,30
5/15/2020,Republic of Bashkortostan,2,90,0,6,1874,16,524
5/15/2020,The Republic of Buryatia,3,129,1,21,865,6,277
5/15/2020,The Republic of Dagestan,5,97,1,172,3192,27,1490
5/15/2020,The Republic of Ingushetia,6,35,2,6,1407,35,337
5/15/2020,Republic of Kalmykia,8,51,0,12,618,6,195
5/15/2020,The Republic of Karelia,10,6,0,0,194,1,49
5/15/2020,Komi Republic,11,15,0,27,882,16,387
5/15/2020,Republic of Crimea,82,6,0,3,245,2,89
5/15/2020,Mari El Republic,12,45,0,51,1078,7,809
5/15/2020,The Republic of Mordovia,13,27,0,38,1323,9,350
5/15/2020,The Republic of Sakha (Yakutia),14,35,0,35,722,4,246
5/15/2020,Republic of North Ossetia - Alania,15,72,0,106,1943,13,903
5/15/2020,Republic of Tatarstan,16,84,0,116,2064,6,1006
5/15/2020,Tyva Republic,17,26,0,1,222,1,44
5/15/2020,The Republic of Khakassia,19,25,0,38,557,9,192
5/15/2020,Chuvash Republic,21,83,0,61,1522,8,405
5/15/2020,Rostov region,61,89,0,51,2200,25,629
5/15/2020,Ryazan Oblast,62,95,0,35,2123,7,352
5/15/2020,Samara Region,63,56,0,39,1302,9,233
5/15/2020,St. Petersburg,78,541,5,106,9486,74,2005
5/15/2020,Saratov region,64,113,1,44,1526,7,321
5/15/2020,Sakhalin region,65,1,0,2,45,0,27
5/15/2020,Sverdlovsk region,66,104,1,45,2466,5,546
5/15/2020,Sevastopol,92,3,0,9,135,2,65
5/15/2020,Smolensk region,67,61,0,24,1105,10,326
5/15/2020,Stavropol region,26,60,3,54,1308,26,462
5/15/2020,Tambov Region,68,83,0,36,1737,3,471
5/15/2020,Tver region,69,44,0,7,1006,10,447
5/15/2020,Tomsk region,70,9,0,11,329,4,80
5/15/2020,Tula region,71,105,2,74,2263,18,556
5/15/2020,Tyumen region,72,39,0,34,1057,6,357
5/15/2020,Udmurt republic,18,6,0,22,408,12,202
5/15/2020,Ulyanovsk region,73,69,0,24,1081,5,246
5/15/2020,Khabarovsk region,27,52,0,46,1126,7,497
5/15/2020,Khanty-Mansiysk,86,39,2,14,965,8,356
5/15/2020,Chelyabinsk region,74,178,1,136,1511,6,496
5/15/2020,Chechen Republic,95,26,0,27,891,9,529
5/15/2020,Chukotka Autonomous Okrug,87,6,0,1,42,0,16
5/15/2020,Yamalo-Nenets Autonomous Okrug,89,115,0,22,1548,3,220
5/15/2020,Yaroslavl region,76,87,0,31,1537,11,244
5/16/2020,Altai region,22,38,0,27,885,3,449
5/16/2020,Amurskaya Oblast,28,8,0,5,212,1,49
5/16/2020,Arkhangelsk region,29,52,0,27,638,3,256
5/16/2020,Astrakhan region,30,39,0,25,984,7,319
5/16/2020,Belgorod region,31,76,0,48,1149,9,347
5/16/2020,Bryansk region,32,85,0,75,2080,30,909
5/16/2020,Vladimir region,33,65,0,83,1657,15,232
5/16/2020,Volgograd region,34,86,0,55,1531,13,462
5/16/2020,Vologda Region,35,37,0,4,398,2,176
5/16/2020,Voronezh region,36,39,1,62,1113,13,614
5/16/2020,Jewish Autonomous Region,79,3,0,2,225,2,62
5/16/2020,Zabaykalsky Krai,75,32,1,17,486,3,195
5/16/2020,Ivanovo region,37,68,0,26,1192,13,333
5/16/2020,Irkutsk region,38,27,0,14,526,6,131
5/16/2020,Kabardino-Balkar Republic,7,71,0,37,1690,7,356
5/16/2020,Kaliningrad region,39,35,0,16,916,11,339
5/16/2020,Kaluga region,40,99,0,35,2312,19,473
5/16/2020,Kamchatka Krai,41,18,0,4,461,1,152
5/16/2020,Karachay-Cherkess Republic,9,18,1,50,632,4,179
5/16/2020,Kemerovo region,42,25,0,7,321,7,106
5/16/2020,Kirov region,43,35,0,51,967,5,503
5/16/2020,Kostroma region,44,8,0,25,460,7,193
5/16/2020,Krasnodar region,23,92,0,160,2510,24,1139
5/16/2020,Krasnoyarsk region,24,61,2,31,1651,18,531
5/16/2020,Kurgan region,45,6,0,0,109,0,43
5/16/2020,Kursk region,46,78,0,53,1855,7,489
5/16/2020,Leningrad region,47,72,1,48,1913,8,641
5/16/2020,Lipetsk region,48,50,0,29,1133,3,287
5/16/2020,Magadan Region,49,3,0,3,174,3,101
5/16/2020,Moscow,77,3505,74,1470,138969,1432,26032
5/16/2020,Moscow region,50,937,9,256,26462,262,2724
5/16/2020,Murmansk region,51,93,0,248,2644,6,737
5/16/2020,Nizhny Novgorod Region,52,229,2,103,6132,42,1323
5/16/2020,Novgorod region,53,14,1,12,598,7,170
5/16/2020,Novosibirsk region,54,64,2,84,1511,20,610
5/16/2020,Omsk region,55,40,0,14,476,7,88
5/16/2020,Orenburg region,56,35,0,36,1243,5,564
5/16/2020,Oryol Region,57,52,0,50,1381,10,412
5/16/2020,Penza region,58,56,0,78,1041,10,736
5/16/2020,Perm,59,52,0,49,973,13,589
5/16/2020,Primorsky Krai,25,87,0,49,1197,12,389
5/16/2020,Pskov region,60,19,0,20,386,8,132
5/16/2020,Republic of Adygea,1,40,0,8,347,8,222
5/16/2020,Altai Republic,4,4,0,3,69,0,33
5/16/2020,Republic of Bashkortostan,2,89,1,56,1963,17,580
5/16/2020,The Republic of Buryatia,3,27,0,25,892,6,302
5/16/2020,The Republic of Dagestan,5,88,0,80,3280,27,1570
5/16/2020,The Republic of Ingushetia,6,36,0,9,1443,35,346
5/16/2020,Republic of Kalmykia,8,37,2,16,655,8,211
5/16/2020,The Republic of Karelia,10,8,0,3,202,1,52
5/16/2020,Komi Republic,11,29,1,26,911,17,413
5/16/2020,Republic of Crimea,82,13,0,14,258,2,103
5/16/2020,Mari El Republic,12,52,0,51,1130,7,860
5/16/2020,The Republic of Mordovia,13,25,0,7,1348,9,357
5/16/2020,The Republic of Sakha (Yakutia),14,63,0,32,785,4,278
5/16/2020,Republic of North Ossetia - Alania,15,73,2,115,2016,15,1018
5/16/2020,Republic of Tatarstan,16,84,1,102,2148,7,1108
5/16/2020,Tyva Republic,17,30,0,0,252,1,44
5/16/2020,The Republic of Khakassia,19,38,1,36,595,10,228
5/16/2020,Chuvash Republic,21,81,0,52,1603,8,457
5/16/2020,Rostov region,61,112,3,90,2312,28,719
5/16/2020,Ryazan Oblast,62,91,0,41,2214,7,393
5/16/2020,Samara Region,63,70,0,42,1372,9,275
5/16/2020,St. Petersburg,78,525,6,104,10011,80,2109
5/16/2020,Saratov region,64,107,0,38,1633,7,359
5/16/2020,Sakhalin region,65,3,0,1,48,0,28
5/16/2020,Sverdlovsk region,66,105,1,55,2571,6,601
5/16/2020,Sevastopol,92,0,0,9,135,2,74
5/16/2020,Smolensk region,67,41,1,22,1146,11,348
5/16/2020,Stavropol region,26,59,0,24,1367,26,486
5/16/2020,Tambov Region,68,82,1,32,1819,4,503
5/16/2020,Tver region,69,53,0,28,1059,10,475
5/16/2020,Tomsk region,70,14,0,8,343,4,88
5/16/2020,Tula region,71,101,1,87,2364,19,643
5/16/2020,Tyumen region,72,45,1,22,1102,7,379
5/16/2020,Udmurt republic,18,14,0,25,422,12,227
5/16/2020,Ulyanovsk region,73,78,0,17,1159,5,263
5/16/2020,Khabarovsk region,27,50,2,6,1176,9,503
5/16/2020,Khanty-Mansiysk,86,83,0,4,1048,8,360
5/16/2020,Chelyabinsk region,74,98,0,47,1609,6,543
5/16/2020,Chechen Republic,95,27,0,40,918,9,569
5/16/2020,Chukotka Autonomous Okrug,87,5,0,3,47,0,19
5/16/2020,Yamalo-Nenets Autonomous Okrug,89,50,0,14,1598,3,234
5/16/2020,Yaroslavl region,76,92,0,55,1629,11,299
5/17/2020,Altai region,22,40,0,16,925,3,465
5/17/2020,Amurskaya Oblast,28,10,0,2,222,1,51
5/17/2020,Arkhangelsk region,29,50,0,6,688,3,262
5/17/2020,Astrakhan region,30,45,0,56,1029,7,375
5/17/2020,Belgorod region,31,73,0,14,1222,9,361
5/17/2020,Bryansk region,32,98,0,92,2178,30,1001
5/17/2020,Vladimir region,33,81,0,0,1738,15,232
5/17/2020,Volgograd region,34,65,0,2,1596,13,464
5/17/2020,Vologda Region,35,33,1,4,431,3,180
5/17/2020,Voronezh region,36,38,0,27,1151,13,641
5/17/2020,Jewish Autonomous Region,79,5,0,4,230,2,66
5/17/2020,Zabaykalsky Krai,75,24,1,17,510,4,212
5/17/2020,Ivanovo region,37,53,0,1,1245,13,334
5/17/2020,Irkutsk region,38,0,0,4,526,6,135
5/17/2020,Kabardino-Balkar Republic,7,69,0,51,1759,7,407
5/17/2020,Kaliningrad region,39,36,0,22,952,11,361
5/17/2020,Kaluga region,40,97,0,16,2409,19,489
5/17/2020,Kamchatka Krai,41,16,0,0,477,1,152
5/17/2020,Karachay-Cherkess Republic,9,19,0,10,651,4,189
5/17/2020,Kemerovo region,42,0,0,10,321,7,116
5/17/2020,Kirov region,43,34,0,45,1001,5,548
5/17/2020,Kostroma region,44,17,0,5,477,7,198
5/17/2020,Krasnodar region,23,95,1,122,2605,25,1261
5/17/2020,Krasnoyarsk region,24,114,0,11,1765,18,542
5/17/2020,Kurgan region,45,2,0,1,111,0,44
5/17/2020,Kursk region,46,81,0,47,1936,7,536
5/17/2020,Leningrad region,47,69,0,12,1982,8,653
5/17/2020,Lipetsk region,48,53,1,22,1186,4,309
5/17/2020,Magadan Region,49,12,0,4,186,3,105
5/17/2020,Moscow,77,3855,71,1458,142824,1503,27490
5/17/2020,Moscow region,50,907,6,364,27369,268,3088
5/17/2020,Murmansk region,51,10,0,545,2654,6,1282
5/17/2020,Nenets Autonomous Okrug,83,2,0,0,54,0,7
5/17/2020,Nizhny Novgorod Region,52,281,1,50,6413,43,1373
5/17/2020,Novgorod region,53,33,0,8,631,7,178
5/17/2020,Novosibirsk region,54,70,0,28,1581,20,638
5/17/2020,Omsk region,55,58,0,0,534,7,88
5/17/2020,Orenburg region,56,35,0,38,1278,5,602
5/17/2020,Oryol Region,57,68,0,14,1449,10,426
5/17/2020,Penza region,58,60,1,41,1101,11,777
5/17/2020,Perm,59,51,0,0,1024,13,589
5/17/2020,Primorsky Krai,25,71,0,10,1268,12,399
5/17/2020,Pskov region,60,19,1,0,405,9,132
5/17/2020,Republic of Adygea,1,51,0,0,398,8,222
5/17/2020,Altai Republic,4,6,0,1,75,0,34
5/17/2020,Republic of Bashkortostan,2,98,0,19,2061,17,599
5/17/2020,The Republic of Buryatia,3,0,0,19,892,6,321
5/17/2020,The Republic of Dagestan,5,91,2,135,3371,29,1705
5/17/2020,The Republic of Ingushetia,6,37,0,7,1480,35,353
5/17/2020,Republic of Kalmykia,8,38,0,17,693,8,228
5/17/2020,The Republic of Karelia,10,13,0,0,215,1,52
5/17/2020,Komi Republic,11,20,0,2,931,17,415
5/17/2020,Republic of Crimea,82,14,0,3,272,2,106
5/17/2020,Mari El Republic,12,54,0,1,1184,7,861
5/17/2020,The Republic of Mordovia,13,28,0,55,1376,9,412
5/17/2020,The Republic of Sakha (Yakutia),14,43,0,35,828,4,313
5/17/2020,Republic of North Ossetia - Alania,15,74,0,23,2090,15,1041
5/17/2020,Republic of Tatarstan,16,84,0,65,2232,7,1173
5/17/2020,Tyva Republic,17,17,0,0,269,1,44
5/17/2020,The Republic of Khakassia,19,23,0,9,618,10,237
5/17/2020,Chuvash Republic,21,97,0,60,1700,8,517
5/17/2020,Rostov region,61,115,3,78,2427,31,797
5/17/2020,Ryazan Oblast,62,86,0,3,2300,7,396
5/17/2020,Samara Region,63,65,0,20,1437,9,295
5/17/2020,St. Petersburg,78,451,5,66,10462,85,2175
5/17/2020,Saratov region,64,121,1,27,1754,8,386
5/17/2020,Sakhalin region,65,2,0,0,50,0,28
5/17/2020,Sverdlovsk region,66,160,0,9,2731,6,610
5/17/2020,Sevastopol,92,3,0,1,138,2,75
5/17/2020,Smolensk region,67,44,0,18,1190,11,366
5/17/2020,Stavropol region,26,98,0,40,1465,26,526
5/17/2020,Tambov Region,68,83,0,20,1902,4,523
5/17/2020,Tver region,69,26,0,25,1085,10,500
5/17/2020,Tomsk region,70,20,0,0,363,4,88
5/17/2020,Tula region,71,97,0,27,2461,19,670
5/17/2020,Tyumen region,72,33,0,69,1135,7,448
5/17/2020,Udmurt republic,18,14,0,2,436,12,229
5/17/2020,Ulyanovsk region,73,101,0,13,1260,5,276
5/17/2020,Khabarovsk region,27,47,0,44,1223,9,547
5/17/2020,Khanty-Mansiysk,86,118,1,29,1166,9,389
5/17/2020,Chechen Republic,95,25,0,11,943,9,580
5/17/2020,Chukotka Autonomous Okrug,87,9,0,4,56,0,23
5/17/2020,Yamalo-Nenets Autonomous Okrug,89,91,0,1,1689,3,235
5/17/2020,Yaroslavl region,76,97,0,5,1726,11,304
5/18/2020,Altai region,22,45,0,15,970,3,480
5/18/2020,Amurskaya Oblast,28,16,0,3,238,1,54
5/18/2020,Arkhangelsk region,29,32,0,2,720,3,264
5/18/2020,Astrakhan region,30,36,0,51,1065,7,426
5/18/2020,Belgorod region,31,70,0,6,1292,9,367
5/18/2020,Bryansk region,32,115,0,16,2293,30,1017
5/18/2020,Vladimir region,33,99,0,10,1837,15,242
5/18/2020,Volgograd region,34,65,0,0,1661,13,464
5/18/2020,Vologda Region,35,23,0,15,454,3,195
5/18/2020,Voronezh region,36,44,0,12,1195,13,653
5/18/2020,Jewish Autonomous Region,79,0,0,19,230,2,85
5/18/2020,Zabaykalsky Krai,75,40,1,13,550,5,225
5/18/2020,Ivanovo region,37,46,0,9,1291,13,343
5/18/2020,Irkutsk region,38,172,0,10,698,6,145
5/18/2020,Kabardino-Balkar Republic,7,65,0,13,1824,7,420
5/18/2020,Kaliningrad region,39,26,0,22,978,11,383
5/18/2020,Kaluga region,40,109,0,22,2518,19,511
5/18/2020,Kamchatka Krai,41,18,1,15,495,2,167
5/18/2020,Karachay-Cherkess Republic,9,15,0,4,666,4,193
5/18/2020,Kemerovo region,42,7,0,2,328,7,118
5/18/2020,Kirov region,43,7,0,40,1008,5,588
5/18/2020,Kostroma region,44,10,0,2,487,7,200
5/18/2020,Krasnodar region,23,94,1,62,2699,26,1323
5/18/2020,Krasnoyarsk region,24,107,0,1,1872,18,543
5/18/2020,Kurgan region,45,8,0,2,119,0,46
5/18/2020,Kursk region,46,79,0,15,2015,7,551
5/18/2020,Leningrad region,47,70,0,44,2052,8,697
5/18/2020,Lipetsk region,48,54,0,1,1240,4,310
5/18/2020,Magadan Region,49,3,0,4,189,3,109
5/18/2020,Moscow,77,3238,77,1423,146062,1580,28913
5/18/2020,Moscow region,50,921,0,273,28290,268,3361
5/18/2020,Murmansk region,51,12,0,6,2666,6,1288
5/18/2020,Nizhny Novgorod Region,52,279,0,37,6692,43,1410
5/18/2020,Novgorod region,53,21,0,4,652,7,182
5/18/2020,Novosibirsk region,54,71,0,28,1652,20,666
5/18/2020,Omsk region,55,65,0,3,599,7,91
5/18/2020,Orenburg region,56,34,0,10,1312,5,612
5/18/2020,Oryol Region,57,68,0,4,1517,10,430
5/18/2020,Penza region,58,71,0,11,1172,11,788
5/18/2020,Perm,59,49,0,0,1073,13,589
5/18/2020,Primorsky Krai,25,71,2,11,1339,14,410
5/18/2020,Pskov region,60,19,0,0,424,9,132
5/18/2020,Republic of Adygea,1,32,0,18,430,8,240
5/18/2020,Altai Republic,4,3,0,0,78,0,34
5/18/2020,Republic of Bashkortostan,2,94,0,52,2155,17,651
5/18/2020,The Republic of Buryatia,3,81,0,40,973,6,361
5/18/2020,The Republic of Dagestan,5,89,0,102,3460,29,1807
5/18/2020,The Republic of Ingushetia,6,35,0,6,1515,35,359
5/18/2020,Republic of Kalmykia,8,28,0,22,721,8,250
5/18/2020,The Republic of Karelia,10,10,0,0,225,1,52
5/18/2020,Komi Republic,11,37,0,3,968,17,418
5/18/2020,Republic of Crimea,82,9,0,0,281,2,106
5/18/2020,Mari El Republic,12,51,0,3,1235,7,864
5/18/2020,The Republic of Mordovia,13,33,0,6,1409,9,418
5/18/2020,The Republic of Sakha (Yakutia),14,41,0,7,869,4,320
5/18/2020,Republic of North Ossetia - Alania,15,75,0,9,2165,15,1050
5/18/2020,Republic of Tatarstan,16,80,0,22,2312,7,1195
5/18/2020,Tyva Republic,17,30,0,0,299,1,44
5/18/2020,The Republic of Khakassia,19,24,0,12,642,10,249
5/18/2020,Chuvash Republic,21,87,0,42,1787,8,559
5/18/2020,Rostov region,61,87,0,12,2514,31,809
5/18/2020,Ryazan Oblast,62,94,0,2,2394,7,398
5/18/2020,Samara Region,63,66,1,27,1503,10,322
5/18/2020,St. Petersburg,78,425,5,34,10887,90,2209
5/18/2020,Saratov region,64,117,0,35,1871,8,421
5/18/2020,Sakhalin region,65,0,0,1,50,0,29
5/18/2020,Sverdlovsk region,66,130,0,20,2861,6,630
5/18/2020,Sevastopol,92,1,0,0,139,2,75
5/18/2020,Smolensk region,67,56,0,4,1246,11,370
5/18/2020,Stavropol region,26,65,2,0,1530,28,526
5/18/2020,Tambov Region,68,82,0,21,1984,4,544
5/18/2020,Tver region,69,27,0,9,1112,10,509
5/18/2020,Tomsk region,70,18,0,2,381,4,90
5/18/2020,Tula region,71,84,0,19,2545,19,689
5/18/2020,Tyumen region,72,46,0,0,1181,7,448
5/18/2020,Udmurt republic,18,5,0,4,441,12,233
5/18/2020,Ulyanovsk region,73,106,0,4,1366,5,280
5/18/2020,Khabarovsk region,27,50,0,26,1273,9,573
5/18/2020,Khanty-Mansiysk,86,86,0,7,1252,9,396
5/18/2020,Chelyabinsk region,74,195,3,50,1804,9,593
5/18/2020,Chechen Republic,95,23,1,2,966,10,582
5/18/2020,Yamalo-Nenets Autonomous Okrug,89,59,0,11,1748,3,246
5/18/2020,Yaroslavl region,76,103,1,1,1829,12,305
5/19/2020,Altai region,22,44,1,49,1014,4,529
5/19/2020,Amurskaya Oblast,28,9,0,11,247,1,65
5/19/2020,Arkhangelsk region,29,72,1,35,792,4,299
5/19/2020,Astrakhan region,30,34,0,66,1099,7,492
5/19/2020,Belgorod region,31,69,2,28,1361,11,395
5/19/2020,Bryansk region,32,112,0,25,2405,30,1042
5/19/2020,Vladimir region,33,83,0,25,1920,15,267
5/19/2020,Volgograd region,34,86,0,55,1747,13,519
5/19/2020,Vologda Region,35,23,0,1,477,3,196
5/19/2020,Voronezh region,36,51,3,68,1246,16,721
5/19/2020,Jewish Autonomous Region,79,6,0,2,236,2,87
5/19/2020,Zabaykalsky Krai,75,45,1,29,595,6,254
5/19/2020,Ivanovo region,37,22,2,54,1313,15,397
5/19/2020,Irkutsk region,38,48,1,15,746,7,160
5/19/2020,Kabardino-Balkar Republic,7,62,0,41,1886,7,461
5/19/2020,Kaliningrad region,39,32,7,40,1010,18,423
5/19/2020,Kaluga region,40,114,0,102,2632,19,613
5/19/2020,Kamchatka Krai,41,20,1,12,515,3,179
5/19/2020,Karachay-Cherkess Republic,9,11,0,17,677,4,210
5/19/2020,Kemerovo region,42,5,0,0,333,7,118
5/19/2020,Kirov region,43,12,0,3,1020,5,591
5/19/2020,Kostroma region,44,13,0,21,500,7,221
5/19/2020,Krasnodar region,23,93,0,38,2792,26,1361
5/19/2020,Krasnoyarsk region,24,69,2,22,1941,20,565
5/19/2020,Kurgan region,45,11,0,6,130,0,52
5/19/2020,Kursk region,46,80,0,55,2095,7,606
5/19/2020,Leningrad region,47,81,0,31,2133,8,728
5/19/2020,Lipetsk region,48,58,0,8,1298,4,318
